DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-05_beckymcclain8_638,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
638 - DIABETES W CC,490098,COMMUNITY MEMORIAL HEALTHCENTER INC,125 BUENA VISTA CIRCLE,SOUTH HILL,VA,23970,VA - Richmond,25,15311.32,4424.72,3613.52,1735,USCGeocoder,62.4893,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.733771,-78.1330125,Exact,TwoThousandTen,73904,,,91853,,,3010,3,9302.00,117,51,1,ResidenceStreetAddress,125,,,BUENA VISTA,CIR,,,,,,SOUTH HILL,VA,23970,,,,,,,,,,,,,,,,,,125,,,BUENA VISTA,CIR,,,,,,SOUTH HILL,VA,23970,,,,,,,,,,,,125,,,BUENA VISTA,CIR,,,,SOUTH HILL,VA,23970,,,,,,,,,,,Mecklenburg County,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2182976,,,,,,0
638 - DIABETES W CC,490112,CJW MEDICAL CENTER,1401 JOHNSTON WILLIS DRIVE,RICHMOND,VA,23235,VA - Richmond,53,42263.75,4924.84,4049.9,1736,USCGeocoder,109.3122,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2014.65037114453,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.5107560399233,-77.5973714015604,Relaxed,TwoThousandTen,08472,6760,,94679,0,40060,1048,1,1009.20,041,51,1,ResidenceStreetAddress,1401,,,JOHNSTON WILLIS,DR,,,,,,RICHMOND,VA,23235,,,,,,,,,,,,,,,,,,1401,,,JOHNSTON WILLIS,DR,,,,,,RICHMOND,VA,23235,,,,,,,,,,,,1417-1379,,,Johnston Willis,Dr,,,,Bon Air,VA,23235,,,,,,,,,,Midlothian,Chesterfield,2014.65,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,201586368,,,,,,0
638 - DIABETES W CC,490113,SENTARA POTOMAC HOSPITAL,2300 OPITZ BOULEVARD,WOODBRIDGE,VA,22191,VA - Arlington,33,12800.84,5226.54,4477.69,1737,USCGeocoder,93.7408,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.6371828,-77.2863264,Exact,TwoThousandTen,49792,8872,47894,96455,0,47900,3000,3,9005.01,153,51,1,ResidenceStreetAddress,2300,,,OPITZ,BLVD,,,,,,WOODBRIDGE,VA,22191,,,,,,,,,,,,,,,,,,2300,,,OPITZ,BLVD,,,,,,WOODBRIDGE,VA,22191,,,,,,,,,,,,2300,,,OPITZ,BLVD,,,,WOODBRIDGE,VA,22191,,,,,,,,,,,Prince William,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1681394,,,,,,0
638 - DIABETES W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,27,34157.96,4992.88,4323.25,1738,USCGeocoder,109.3848,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4258.84301096178,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.6019544035496,-77.5378018193464,Relaxed,TwoThousandTen,,1540,,96079,0,40060,3027,3,2001.04,087,51,1,ResidenceStreetAddress,1602,,,SKIPWITH,RD,,,,,,RICHMOND,VA,23229,,,,,,,,,,,,,,,,,,1602,,,SKIPWITH,RD,,,,,,RICHMOND,VA,23229,,,,,,,,,,,,1600-1698,,,Skipwith,Rd,,,,Three Chopt,VA,23229,,,,,,,,,,Three Chopt,Henrico,4258.84,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639514922,,,,,,0
638 - DIABETES W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,14,14294.35,4337.92,3594.57,1739,USCGeocoder,140.609,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,36.7752571,-76.0988283,Exact,TwoThousandTen,82000,5720,,96187,0,47260,1002,1,0460.15,810,51,1,ResidenceStreetAddress,2025,,,GLENN MITCHELL,DR,,,,,,VIRGINIA BEACH,VA,23456,,,,,,,,,,,,,,,,,,2025,,,GLENN MITCHELL,DR,,,,,,VIRGINIA BEACH,VA,23456,,,,,,,,,,,,2025,,,GLENN MITCHELL,DR,,,,VIRGINIA BEACH,VA,23456,,,,,,,,,,,Virginia Beach City,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2252014,,,,,,0
638 - DIABETES W CC,490120,CHESAPEAKE REGIONAL MEDICAL CENTER,736 BATTLEFIELD BLVD NORTH,CHESAPEAKE,VA,23320,VA - Norfolk,46,13012.36,4464.47,3757.08,1740,USCGeocoder,156.2597,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,36.7448771,-76.2456363,Exact,TwoThousandTen,16000,5720,,90812,0,47260,2022,2,0209.06,550,51,1,ResidenceStreetAddress,736,,,BATTLEFIELD,BLVD,N,,,,,CHESAPEAKE,VA,23320,,,,,,,,,,,,,,,,,,736,,,BATTLEFIELD,BLVD,N,,,,,CHESAPEAKE,VA,23320,,,,,,,,,,,,736,,,BATTLEFIELD,BLVD,N,,,CHESAPEAKE,VA,23320,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,265191,,,,,,0
638 - DIABETES W CC,490126,LEWISGALE HOSPITAL ALLEGHANY,ONE ARH LANE - PO BOX 7,LOW MOOR,VA,24457,VA - Roanoke,12,17723.58,4642.5,3890.5,1741,USCGeocoder,109.3658,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,18704395.4856524,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,37.7705691412312,-79.9202659079656,Relaxed;Soundex,TwoThousandTen,,1540,,94015,,,2031,2,0802.02,005,51,4,ResidenceZIP,1,,,ARH,LN,,,,,,LOW MOOR,VA,24457,,,,,,,,,,,,,,,,,,1,,,ARH,LN,,,,,,LOW MOOR,VA,24457,,,,,,,,,,,,,,,,,,,,,VA,24457,,,,,,,,,,,,18704395.49,Meters,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,24457,,,,,,0
638 - DIABETES W CC,490136,BON SECOURS - ST FRANCIS MEDICAL CENTER,13700 STFRANCIS BLVD SUITE 100,MIDLOTHIAN,VA,23114,VA - Richmond,19,16101.63,4939.15,4346.73,1742,USCGeocoder,124.997,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,14239.5621187608,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.4658788437576,-77.6590522797822,Relaxed;Soundex,TwoThousandTen,,1540,,94575,0,40060,1032,1,1009.28,041,51,1,ResidenceStreetAddress,13700,,,STFRANCIS,BLVD,,STE,100,,,MIDLOTHIAN,VA,23114,,,,,,,,,,,,,,,,,,13700,,,STFRANCIS,BLVD,,STE,100,,,MIDLOTHIAN,VA,23114,,,,,,,,,,,,13798-13700,,,St Francis,Blvd,,,,Clover Hill,VA,23114,,,,,,,,,,Clover Hill,Chesterfield,14239.56,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,223171314,,,,,,0
638 - DIABETES W CC,500001,NORTHWEST HOSPITAL,1550 NORTH 115TH STREET,SEATTLE,WA,98133,WA - Seattle,13,21255,5215,4179.92,1743,USCGeocoder,453.1095,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.714772,-122.337086,Exact,TwoThousandTen,63000,7602,42644,92928,0,42660,4020,4,0006.00,033,53,1,ResidenceStreetAddress,1550,,N,115TH,ST,,,,,,SEATTLE,WA,98133,,,,,,,,,,,,,,,,,,1550,,N,115TH,ST,,,,,,SEATTLE,WA,98133,,,,,,,,,,,,1550,,N,115TH,ST,,,,SEATTLE,WA,98133,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1022313,,,,,,0
638 - DIABETES W CC,500005,VIRGINIA MASON MEDICAL CENTER,1100 NINTH AVENUE (PO BOX 900),SEATTLE,WA,98111,WA - Seattle,12,15923.33,6923.5,6155.91,1744,USCGeocoder,187.5216,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9349112426036,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.6095321,-122.3279283,Relaxed;Soundex,TwoThousandTen,63000,7602,42644,92928,0,42660,1003,1,0083.00,033,53,1,ResidenceStreetAddress,1100,,,NINTH,AVE,,UNIT,(PO BOX 900),,,SEATTLE,WA,98111,,,,,,,,,,,,,,,,,,1100,,,NINTH,AVE,,UNIT,(PO BOX 900),,,SEATTLE,WA,98111,,,,,,,,,,,,1100,,,9TH,AVE,,,,SEATTLE,WA,98101,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1141843,,,,,,0
638 - DIABETES W CC,500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST,SEATTLE,WA,98195,WA - Seattle,13,20996.38,9567.61,9023.38,1745,USCGeocoder,218.7391,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.6497149,-122.3083724,Exact,TwoThousandTen,63000,7602,42644,92928,0,42660,2019,2,0053.02,033,53,1,ResidenceStreetAddress,1959,,NE,PACIFIC,ST,,,,,,SEATTLE,WA,98195,,,,,,,,,,,,,,,,,,1959,,NE,PACIFIC,ST,,,,,,SEATTLE,WA,98195,,,,,,,,,,,,1959,,NE,PACIFIC,ST,,,,SEATTLE,WA,98195,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,856965,,,,,,0
638 - DIABETES W CC,500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,110 SOUTH NINTH AVE,YAKIMA,WA,98902,WA - Yakima,16,14921.93,5457.37,4599.56,1746,USCGeocoder,171.8827,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,46.596976,-120.5203192,Exact,TwoThousandTen,80010,9260,,93904,0,49420,2001,2,0007.00,077,53,1,ResidenceStreetAddress,110,,S,NINTH,AVE,,,,,,YAKIMA,WA,98902,,,,,,,,,,,,,,,,,,110,,S,NINTH,AVE,,,,,,YAKIMA,WA,98902,,,,,,,,,,,,110,,S,9TH,AVE,,,,YAKIMA,WA,98902,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,393334,,,,,,0
638 - DIABETES W CC,500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,1321 COLBY AVENUE,EVERETT,WA,98201,WA - Everett,30,16799.4,5652.73,4724.83,1747,USCGeocoder,109.3703,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.9997102,-122.2066877,Relaxed,TwoThousandTen,22640,7602,42644,91120,0,42660,3000,3,0401.00,061,53,1,ResidenceStreetAddress,1321,,,COLBY,AVE,,,,,,EVERETT,WA,98201,,,,,,,,,,,,,,,,,,1321,,,COLBY,AVE,,,,,,EVERETT,WA,98201,,,,,,,,,,,,1321,,,COLBY,AVE,,,,EVERETT,WA,98201-1665,,,,,,,,,,,Snohomish,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2296756,,,,,,0
638 - DIABETES W CC,500016,CENTRAL WASHINGTON HOSPITAL,1201 SOUTH MILLER STREET,WENATCHEE,WA,98807,WA - Spokane,12,15678.91,5673,4829.33,1748,USCGeocoder,109.3968,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2519.93695550156,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,47.4073176078997,-120.324461718055,Relaxed,TwoThousandTen,77105,,,93712,0,48300,1018,1,9611.00,007,53,1,ResidenceStreetAddress,1201,,S,MILLER,ST,,,,,,WENATCHEE,WA,98807,,,,,,,,,,,,,,,,,,1201,,S,MILLER,ST,,,,,,WENATCHEE,WA,98807,,,,,,,,,,,,1201-1213,,S,Miller,St,,,,Wenatchee,WA,98801,,,,,,,,,,Wenatchee,Chelan,2519.94,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,635991495,,,,,,0
638 - DIABETES W CC,500021,SAINT CLARE HOSPITAL,11315 BRIDGEPORT WAY S W,LAKEWOOD,WA,98499,WA - Tacoma,34,23484.35,5626.97,4938.94,1749,USCGeocoder,125.0003,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,95.8041958041958,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.1545792,-122.5021235,Relaxed;Soundex,TwoThousandTen,38038,7602,45104,93376,0,42660,3001,3,0718.05,053,53,1,ResidenceStreetAddress,11315,,,BRIDGEPORT S,WAY,W,,,,,LAKEWOOD,WA,98499,,,,,,,,,,,,,,,,,,11315,,,BRIDGEPORT S,WAY,W,,,,,LAKEWOOD,WA,98499,,,,,,,,,,,,11315,,,BRIDGEPORT,WAY,SW,,,Lakewood,WA,98499,,,,,,,,,,,Pierce,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2083972,,,,,,0
638 - DIABETES W CC,500024,PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,OLYMPIA,WA,98506,WA - Olympia,18,20949.55,5654.72,4477.66,1750,USCGeocoder,187.5281,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.0531352,-122.8466949,Exact,TwoThousandTen,51300,7602,,92352,0,36500,1016,1,0122.12,067,53,1,ResidenceStreetAddress,413,,,LILLY,RD,NE,,,,,OLYMPIA,WA,98506,,,,,,,,,,,,,,,,,,413,,,LILLY,RD,NE,,,,,OLYMPIA,WA,98506,,,,,,,,,,,,413,,,LILLY,RD,NE,,,OLYMPIA,WA,98506,,,,,,,,,,,Yakima,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2914691,,,,,,0
638 - DIABETES W CC,500027,SWEDISH MEDICAL CENTER,747 BROADWAY,SEATTLE,WA,98122,WA - Seattle,25,14790.04,6174.8,5056.72,1751,USCGeocoder,124.997,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.6083922,-122.3221347,Exact,TwoThousandTen,63000,7602,42644,92928,0,42660,2001,2,0085.00,033,53,1,ResidenceStreetAddress,747,,,BROADWAY,,,,,,,SEATTLE,WA,98122,,,,,,,,,,,,,,,,,,747,,,BROADWAY,,,,,,,SEATTLE,WA,98122,,,,,,,,,,,,747,,,BROADWAY,,,,,SEATTLE,WA,98122,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1342295,,,,,,0
638 - DIABETES W CC,500030,ST JOSEPH MEDICAL CENTER,2901 SQUALICUM PARKWAY,BELLINGHAM,WA,98225,WA - Seattle,15,18165.33,5998.93,4480.6,1752,USCGeocoder,93.7626,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,48.7732683,-122.4734882,Exact,TwoThousandTen,05280,0860,,90176,0,13380,1007,1,0004.00,073,53,1,ResidenceStreetAddress,2901,,,SQUALICUM,PKWY,,,,,,BELLINGHAM,WA,98225,,,,,,,,,,,,,,,,,,2901,,,SQUALICUM,PKWY,,,,,,BELLINGHAM,WA,98225,,,,,,,,,,,,2901,,,SQUALICUM,PKWY,,,,Bellingham,WA,98225,,,,,,,,,,,Whatcom,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,13622,,,,,,0
638 - DIABETES W CC,500031,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DRIVE,ABERDEEN,WA,98520,WA - Seattle,12,19914.91,5497,4931,1753,USCGeocoder,78.1599,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,30128.2170113347,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,46.979208317438,-123.847646750734,Relaxed,TwoThousandTen,00100,,,90016,1,10140,3019,3,0011.00,027,53,1,ResidenceStreetAddress,915,,,ANDERSON,DR,,,,,,ABERDEEN,WA,98520,,,,,,,,,,,,,,,,,,915,,,ANDERSON,DR,,,,,,ABERDEEN,WA,98520,,,,,,,,,,,,915,,,Anderson,Dr,,,,Hoquiam,WA,98520,,,,1006,,,,,,,Grays Harbor,30128.22,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,1339744,,,,,,0
638 - DIABETES W CC,500036,YAKIMA VALLEY MEMORIAL HOSPITAL,2811 TIETON DRIVE,YAKIMA,WA,98902,WA - Yakima,20,14515.5,5880.75,4802.8,1754,USCGeocoder,93.7489,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,46.5936079,-120.547425,Exact,TwoThousandTen,80010,9260,,93904,0,49420,3014,3,0008.00,077,53,1,ResidenceStreetAddress,2811,,,TIETON,DR,,,,,,YAKIMA,WA,98902,,,,,,,,,,,,,,,,,,2811,,,TIETON,DR,,,,,,YAKIMA,WA,98902,,,,,,,,,,,,2811,,,TIETON,DR,,,,YAKIMA,WA,98902,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,396954,,,,,,0
638 - DIABETES W CC,500039,HARRISON MEDICAL CENTER,2520 CHERRY AVENUE,BREMERTON,WA,98310,WA - Seattle,33,22892.06,5422.63,4588.03,1755,USCGeocoder,125.0259,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.5828462,-122.6250492,Exact,TwoThousandTen,07695,7602,,90288,0,14740,1014,1,0803.00,035,53,1,ResidenceStreetAddress,2520,,,CHERRY,AVE,,,,,,BREMERTON,WA,98310,,,,,,,,,,,,,,,,,,2520,,,CHERRY,AVE,,,,,,BREMERTON,WA,98310,,,,,,,,,,,,2520,,,CHERRY,AVE,,,,BREMERTON,WA,98310,,,,,,,,,,,Kitsap,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1506862,,,,,,0
638 - DIABETES W CC,500041,PEACHEALTH ST JOHN MEDICAL CENTER,1615 DELAWARE STREET,LONGVIEW,WA,98632,OR - Portland,11,20176.54,5811.72,4691.36,1756,USCGeocoder,93.7464,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,46.1303948,-122.9411173,Exact,TwoThousandTen,40245,,,91664,0,31020,5012,5,0004.00,015,53,1,ResidenceStreetAddress,1615,,,DELAWARE,ST,,,,,,LONGVIEW,WA,98632,,,,,,,,,,,,,,,,,,1615,,,DELAWARE,ST,,,,,,LONGVIEW,WA,98632,,,,,,,,,,,,1615,,,DELAWARE,ST,,,,LONGVIEW,WA,98632,,,,,,,,,,,Cowlitz,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,642556,,,,,,0
638 - DIABETES W CC,500044,DEACONESS HOSPITAL,W 800 FIFTH AVENUE,SPOKANE,WA,99210,WA - Spokane,22,20494.22,5953.04,5161.31,1757,USCGeocoder,62.4998,1,4.1,,,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,47.650884,-117.421886,Relaxed;Soundex,TwoThousandTen,67000,7840,,93200,0,44060,3007,3,0032.00,063,53,5,POBoxZIP,,,W,800 FIFTH,AVE,,,,,,SPOKANE,WA,99210,,,,,,,,,,,,,,,,,,,,W,800 FIFTH,AVE,,,,,,SPOKANE,WA,99210,,,,,,,,,,,,,,,,,,,,Spokane,WA,99210,,,,,,,,,,,Spokane,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,,,ZIPCode,99210,,,,,,0
638 - DIABETES W CC,500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,98668,OR - Portland,31,18718.9,5898.03,4168.51,1758,USCGeocoder,93.7562,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4674556213018,FeatureClassBased,ReturnAll,,AddressPoint,,,1,45.6245919,-122.5814519,Relaxed,TwoThousandTen,74060,6442,,93600,0,38900,3007,3,0412.05,011,53,1,ResidenceStreetAddress,400,,NE,MOTHER JOSEPH,PL,,,,,,VANCOUVER,WA,98668,,,,,,,,,,,,,,,,,,400,,NE,MOTHER JOSEPH,PL,,,,,,VANCOUVER,WA,98668,,,,,,,,,,,,400,,NE,MOTHER JOSEPH,PL,,,,VANCOUVER,WA,98664,,,,,,,,,,,Clark,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,634601,,,,,,0
638 - DIABETES W CC,500053,KENNEWICK GENERAL HOSPITAL,900 SOUTH AUBURN STREET,KENNEWICK,WA,99336,WA - Spokane,12,14797.5,5622.91,4278.66,1759,USCGeocoder,46.8524,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19384.7365247263,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,46.1991015200934,-119.119242379396,Relaxed,TwoThousandTen,35275,6740,,92768,0,28420,6010,6,0112.00,005,53,1,ResidenceStreetAddress,900,,S,AUBURN,ST,,,,,,KENNEWICK,WA,99336,,,,,,,,,,,,,,,,,,900,,S,AUBURN,ST,,,,,,KENNEWICK,WA,99336,,,,,,,,,,,,900,,S,Auburn,St,,,,Richland,WA,99336,,,,5621,,,,,,,Benton,19384.74,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,852004,,,,,,0
638 - DIABETES W CC,500054,PROVIDENCE SACRED HEART MEDICAL CENTER,101 WEST 8TH AVENUE,SPOKANE,WA,99204,WA - Spokane,19,16427.05,6168.57,5191.42,1760,USCGeocoder,140.6259,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4674556213018,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.6479856,-117.4112282,Relaxed,TwoThousandTen,67000,7840,,93200,0,44060,2012,2,0032.00,063,53,1,ResidenceStreetAddress,101,,W,8TH,AVE,,,,,,SPOKANE,WA,99204,,,,,,,,,,,,,,,,,,101,,W,8TH,AVE,,,,,,SPOKANE,WA,99204,,,,,,,,,,,,101,,W,8TH,AVE,,,,Spokane,WA,99202,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,229962,,,,,,0
