DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_beckykelley8_482,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500124,EVERGREEN HOSPITAL MEDICAL CENTER,12040 NE 128TH STREET,KIRKLAND,WA,98034,WA - Seattle,14,32969.21,9948.42,8350.71,1010,USCGeocoder,375.0253,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.715811,-122.1787069,Exact,TwoThousandTen,35940,7602,42644,92931,0,42660,1017,1,0219.03,033,53,1,ResidenceStreetAddress,12040,,NE,128TH,ST,,,,,,KIRKLAND,WA,98034,,,,,,,,,,,,,,,,,,12040,,NE,128TH,ST,,,,,,KIRKLAND,WA,98034,,,,,,,,,,,,12040,,NE,128TH,ST,,,,KIRKLAND,WA,98034,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,876461,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500141,ST FRANCIS COMMUNITY HOSPITAL,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,98003,WA - Seattle,14,56298.07,10706.07,9576.35,1011,USCGeocoder,140.6427,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.2926121,-122.3272788,Exact,TwoThousandTen,23515,7602,42644,91140,0,42660,2024,2,0303.13,033,53,1,ResidenceStreetAddress,34515,,,9TH,AVE,S,,,,,FEDERAL WAY,WA,98003,,,,,,,,,,,,,,,,,,34515,,,9TH,AVE,S,,,,,FEDERAL WAY,WA,98003,,,,,,,,,,,,34515,,,9TH,AVE,S,,,FEDERAL WAY,WA,98003,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1314529,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,WV - Morgantown,13,24048.84,12290.69,11255.61,1012,USCGeocoder,62.5172,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,39.618877,-79.973319,Relaxed;Soundex,TwoThousandTen,,1480,,93612,0,34060,1023,1,0111.00,061,54,4,ResidenceZIP,,,,MEDICAL CENTER,DR,,,,,,MORGANTOWN,WV,26506,,,,,,,,,,,,,,,,,,,,,MEDICAL CENTER,DR,,,,,,MORGANTOWN,WV,26506,,,,,,,,,,,,,,,,,,,,Morgantown,WV,26506,,,,,,,,,,,Monongalia,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,,,ZIPCode,26506,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510006,UNITED HOSPITAL CENTER,327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,26330,WV - Morgantown,14,15559.28,8925.14,8118.85,1013,USCGeocoder,124.9955,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,168582.963811914,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,39.330146866246,-80.2387936043825,Exact,TwoThousandTen,10180,,,90975,1,17220,2262,2,0320.00,033,54,1,ResidenceStreetAddress,327,,,MEDICAL PARK,DR,,,,,,BRIDGEPORT,WV,26330,,,,,,,,,,,,,,,,,,327,,,MEDICAL PARK,DR,,,,,,BRIDGEPORT,WV,26330,,,,,,,,,,,,399-301,,,Medical Park,Dr,,,,Bridgeport,WV,26330,,,,,,,,,,Eastern,Harrison,168582.96,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639532196,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510007,ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,HUNTINGTON,WV,25701,WV - Huntington,21,22091.66,9387.71,8537.42,1014,USCGeocoder,93.7484,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,84.6153846153846,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.4323621,-82.4006725,Relaxed,TwoThousandTen,39460,3400,,90834,0,26580,1005,1,0003.00,011,54,1,ResidenceStreetAddress,2900,,,1ST,AVE,,,,,,HUNTINGTON,WV,25701,,,,,,,,,,,,,,,,,,2900,,,1ST,AVE,,,,,,HUNTINGTON,WV,25701,,,,,,,,,,,,2900,,,1ST,AVE,,,,,WV,25702,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,811476,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510022,CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,CHARLESTON,WV,25301,WV - Charleston,23,34174.56,9338.26,8148.34,1015,USCGeocoder,93.7409,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.3478701,-81.6271862,Relaxed,TwoThousandTen,14600,1480,,90768,0,16620,1013,1,0012.00,039,54,1,ResidenceStreetAddress,501,,,MORRIS,ST,,,,,,CHARLESTON,WV,25301,,,,,,,,,,,,,,,,,,501,,,MORRIS,ST,,,,,,CHARLESTON,WV,25301,,,,,,,,,,,,501,,,MORRIS,ST,,,,,WV,25301,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,740030,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510023,WEIRTON MEDICAL CENTER,601 COLLIERS WAY,WEIRTON,WV,26062,PA - Pittsburgh,20,16854.35,7548.35,6477.75,1016,USCGeocoder,125.0256,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,40.3931116,-80.5278623,Exact,TwoThousandTen,85156,8080,,93552,0,44600,1009,1,0311.01,009,54,1,ResidenceStreetAddress,601,,,COLLIERS,WAY,,,,,,WEIRTON,WV,26062,,,,,,,,,,,,,,,,,,601,,,COLLIERS,WAY,,,,,,WEIRTON,WV,26062,,,,,,,,,,,,601,,,COLLIERS,WAY,,,,WEIRTON,WV,26062,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,571506,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510029,THOMAS MEMORIAL HOSPITAL,4605 MACCORKLE AVE SW,SOUTH CHARLESTO,WV,25309,WV - Charleston,23,21197.78,8244.82,7205.91,1017,USCGeocoder,93.7445,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.3547196,-81.7264687,Relaxed,TwoThousandTen,75292,1480,,90804,0,16620,1059,1,0130.00,039,54,1,ResidenceStreetAddress,4605,,,MACCORKLE,AVE,SW,,,,,SOUTH CHARLESTO,WV,25309,,,,,,,,,,,,,,,,,,4605,,,MACCORKLE,AVE,SW,,,,,SOUTH CHARLESTO,WV,25309,,,,,,,,,,,,4605,,,MACCORKLE,AVE,SW,,,,WV,25309,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,642196,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510048,LOGAN REGIONAL MEDICAL CENTER,20 HOSPITAL DRIVE,LOGAN,WV,25601,WV - Charleston,11,48866.72,10087.09,9278.36,1018,USCGeocoder,109.3724,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,648.568051502807,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8461814732108,-81.994052149316,Relaxed,TwoThousandTen,,1480,,90453,,,1009,1,9566.00,045,54,1,ResidenceStreetAddress,20,,,HOSPITAL,DR,,,,,,LOGAN,WV,25601,,,,,,,,,,,,,,,,,,20,,,HOSPITAL,DR,,,,,,LOGAN,WV,25601,,,,,,,,,,,,2-28,,,Hospital,Dr,,,,Central,WV,25601,,,,,,,,,,Central,Logan,648.57,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639529456,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510050,WHEELING HOSPITAL,1 MEDICAL PARK,WHEELING,WV,26003,PA - Pittsburgh,12,18121.16,8290.66,6380.91,1019,USCGeocoder,109.361,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,40.0585371,-80.6844962,Relaxed,TwoThousandTen,86452,9000,,90862,0,48540,1018,1,0014.00,069,54,1,ResidenceStreetAddress,1,,,MEDICAL,PARK,,,,,,WHEELING,WV,26003,,,,,,,,,,,,,,,,,,1,,,MEDICAL,PARK,,,,,,WHEELING,WV,26003,,,,,,,,,,,,1,,,MEDICAL,PARK,,,,111,WV,26003,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,413340,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510055,CABELL-HUNTINGTON HOSPITAL INC,1340 HAL GREER BOULEVARD,HUNTINGTON,WV,25701,WV - Huntington,12,29041.5,13665.58,9884.91,1020,USCGeocoder,78.0993,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3763.83139035129,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.4091065278171,-82.4281364732513,Exact,TwoThousandTen,39460,3400,,90764,0,26580,1018,1,0015.00,011,54,1,ResidenceStreetAddress,1340,,,HAL GREER,BLVD,,,,,,HUNTINGTON,WV,25701,,,,,,,,,,,,,,,,,,1340,,,HAL GREER,BLVD,,,,,,HUNTINGTON,WV,25701,,,,,,,,,,,,1340-1496,,,Hal Greer,Blvd,,,,Huntington,WV,25701,,,,,,,,,,1,Cabell,3763.83,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,101335285,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510058,CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVE,PARKERSBURG,WV,26101,WV - Charleston,19,22171.05,9066.57,6758.15,1021,USCGeocoder,109.3594,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.2711602,-81.5604992,Relaxed,TwoThousandTen,62140,6020,,92424,0,37620,3005,3,0110.00,107,54,1,ResidenceStreetAddress,800,,,GARFIELD,AVE,,,,,,PARKERSBURG,WV,26101,,,,,,,,,,,,,,,,,,800,,,GARFIELD,AVE,,,,,,PARKERSBURG,WV,26101,,,,,,,,,,,,800,,,GARFIELD,AVE,,,,,WV,26101,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,479898,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510062,BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,BECKLEY,WV,25801,WV - Charleston,15,21053.93,8838.26,8014.53,1022,USCGeocoder,218.6733,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,37.7986653,-81.1682119,Exact,TwoThousandTen,05332,,,90864,1,13220,3028,3,0015.00,081,54,1,ResidenceStreetAddress,306,,,STANAFORD,RD,,,,,,BECKLEY,WV,25801,,,,,,,,,,,,,,,,,,306,,,STANAFORD,RD,,,,,,BECKLEY,WV,25801,,,,,,,,,,,,306,,,STANAFORD,RD,,,,BECKLEY,WV,25801,,,,,,,,,,,Raleigh,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,124636,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,510070,RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,BECKLEY,WV,25801,WV - Charleston,18,27663.27,8299.5,7050.5,1023,USCGeocoder,109.3563,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,37.7875508,-81.2018345,Exact,TwoThousandTen,05332,,,90828,1,13220,1005,1,0006.00,081,54,1,ResidenceStreetAddress,1710,,,HARPER,RD,,,,,,BECKLEY,WV,25801,,,,,,,,,,,,,,,,,,1710,,,HARPER,RD,,,,,,BECKLEY,WV,25801,,,,,,,,,,,,1710,,,HARPER,RD,,,,BECKLEY,WV,25801,,,,,,,,,,,Raleigh,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,107266,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,WI - Milwaukee,13,37822,9601.92,8566.84,1024,USCGeocoder,93.755,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4970414201184,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.0107353,-88.2418229,Relaxed,TwoThousandTen,84250,5082,,84250,0,33340,5005,5,2022.02,133,55,1,ResidenceStreetAddress,725,,,AMERICAN,AVE,,,,,,WAUKESHA,WI,53188,,,,,,,,,,,,,,,,,,725,,,AMERICAN,AVE,,,,,,WAUKESHA,WI,53188,,,,,,,,,,,,725,,,AMERICAN,AVE,,,,WAUK_C,WI,53188,,,,,,,,,,,Waukesha,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,3173616,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520011,LAKEVIEW MED CENTER,1700 WEST STOUT STREET,RICE LAKE,WI,54868,WI - Marshfield,14,16261.78,8950.92,7825.78,1025,USCGeocoder,93.7466,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,45.5066833,-91.7597751,Relaxed,TwoThousandTen,67350,,,67350,,,3017,3,0005.00,005,55,1,ResidenceStreetAddress,1700,,W,STOUT,ST,,,,,,RICE LAKE,WI,54868,,,,,,,,,,,,,,,,,,1700,,W,STOUT,ST,,,,,,RICE LAKE,WI,54868,,,,,,,,,,,,1700,,W,STOUT,ST,,,,RICE LAKE,WI,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2015659,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520021,UNITED HSPTL SYS,6308 EIGHTH AVE,KENOSHA,WI,53143,WI - Milwaukee,21,35244.09,9209.66,8086.8,1026,USCGeocoder,140.6125,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.5778641,-87.8195392,Relaxed;Soundex,TwoThousandTen,,0460,29404,,0,16980,1001,1,0018.00,059,55,1,ResidenceStreetAddress,6308,,,EIGHTH,AVE,,,,,,KENOSHA,WI,53143,,,,,,,,,,,,,,,,,,6308,,,EIGHTH,AVE,,,,,,KENOSHA,WI,53143,,,,,,,,,,,,6308,,,8TH,AVE,,,,Kenosha,WI,,,,,,,,,,,,Kenosha,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1025426,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520057,ST CLARE HSPTL HLTH SVCS,707 14TH ST,BARABOO,WI,53913,WI - Madison,11,26087.72,10255.63,9232.36,1027,USCGeocoder,265.6111,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.7988165680474,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.4810313,-89.7305351,Relaxed,TwoThousandTen,04625,,,04625,1,12660,2023,2,0004.01,111,55,1,ResidenceStreetAddress,707,,,14TH,ST,,,,,,BARABOO,WI,53913,,,,,,,,,,,,,,,,,,707,,,14TH,ST,,,,,,BARABOO,WI,53913,,,,,,,,,,,,707,,,14TH,ST,,,,City of Baraboo,WI,53913,,,,,,,,,,,Sauk,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1933861,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520066,MERCY HLTH SYS CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,WI - Madison,14,34839.92,9535.92,8489.35,1028,USCGeocoder,93.7679,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.6881071,-89.0329212,Relaxed,TwoThousandTen,37825,3620,,37825,0,27500,4015,4,0005.00,105,55,1,ResidenceStreetAddress,1000,,,MINERAL POINT,AVE,,,,,,JANESVILLE,WI,53548,,,,,,,,,,,,,,,,,,1000,,,MINERAL POINT,AVE,,,,,,JANESVILLE,WI,53548,,,,,,,,,,,,1000,,,MINERAL POINT,AVE,,,,JANESVILLE,WI,,,,,,,,,,,,Rock,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1875954,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520071,FORT HEALTHCARE,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,WI - Madison,12,27375.33,9047.33,7920.66,1029,USCGeocoder,109.352,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,96.6272189349112,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.9304715,-88.8281846,Relaxed,TwoThousandTen,26675,,,26675,1,48020,4003,4,1015.00,055,55,1,ResidenceStreetAddress,611,,,SHERMAN,AVE,E,,,,,FORT ATKINSON,WI,53538,,,,,,,,,,,,,,,,,,611,,,SHERMAN,AVE,E,,,,,FORT ATKINSON,WI,53538,,,,,,,,,,,,611,,,SHERMAN,AVE,,,,jefferson,WI,53538,,,,,,,,,,,Jefferson,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1000881,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520083,ST MARY'S HOSPITAL,700 SOUTH PARK ST,MADISON,WI,53715,WI - Madison,20,27507.25,10366,9297,1030,USCGeocoder,93.7278,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.0592803,-89.4015183,Exact,TwoThousandTen,,0460,,,0,31540,2019,2,0012.00,025,55,1,ResidenceStreetAddress,700,,S,PARK,ST,,,,,,MADISON,WI,53715,,,,,,,,,,,,,,,,,,700,,S,PARK,ST,,,,,,MADISON,WI,53715,,,,,,,,,,,,700,,S,PARK,ST,,,,MADISON,WI,53715,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2361455,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520087,GUNDERSEN LUTH MED CTR,1910 SOUTH AVE,LA CROSSE,WI,54601,WI - La Crosse,12,28438.91,10042.91,9296.25,1031,USCGeocoder,93.7667,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.8742603550296,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.794306,-91.2469629,Relaxed,TwoThousandTen,40775,3870,,40775,0,29100,2031,2,0009.00,063,55,1,ResidenceStreetAddress,1910,,,SOUTH,AVE,,,,,,LA CROSSE,WI,54601,,,,,,,,,,,,,,,,,,1910,,,SOUTH,AVE,,,,,,LA CROSSE,WI,54601,,,,,,,,,,,,1910,,,SOUTH,AVE,,,,la_crosse,WI,54601,,,,,,,,,,,La Crosse,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1110145,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,WI - Madison,20,38467.75,14685.35,13229.55,1032,USCGeocoder,109.3796,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9349112426036,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.0771086,-89.4305169,Relaxed,TwoThousandTen,,0460,,,0,31540,1008,1,0032.00,025,55,1,ResidenceStreetAddress,600,,,HIGHLAND,AVE,,,,,,MADISON,WI,53792,,,,,,,,,,,,,,,,,,600,,,HIGHLAND,AVE,,,,,,MADISON,WI,53792,,,,,,,,,,,,600,,,HIGHLAND,AVE,,,,MADISON,WI,53706,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2341799,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520100,BELOIT MEM HSPTL,1969 W HART RD,BELOIT,WI,53511,WI - Madison,11,39060.36,8985.81,7968.36,1033,USCGeocoder,78.1202,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.5482909,-89.0084784,Relaxed,TwoThousandTen,06500,3620,,06500,0,27500,1033,1,0026.01,105,55,1,ResidenceStreetAddress,1969,,W,HART,RD,,,,,,BELOIT,WI,53511,,,,,,,,,,,,,,,,,,1969,,W,HART,RD,,,,,,BELOIT,WI,53511,,,,,,,,,,,,1969,,W,HART,RD,,,,BELOIT,WI,,,,,,,,,,,,Rock,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1890247,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,520102,AURORA LAKELAND MED CTR,W3985 CTY RD NN,ELKHORN,WI,53121,WI - Milwaukee,11,30548,9439.63,8419.27,1034,USCGeocoder,46.8934,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,304132474.034562,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,42.708831660731,-88.529318965564,Relaxed;Soundex,TwoThousandTen,,0460,,40950,1,48580,3059,3,0002.00,127,55,4,ResidenceZIP,,,W,3985 CTY,RD,,UNIT,NN,,,ELKHORN,WI,53121,,,,,,,,,,,,,,,,,,,,W,3985 CTY,RD,,UNIT,NN,,,ELKHORN,WI,53121,,,,,,,,,,,,,,,,,,,,,WI,53121,,,,,,,,,,,,304132474.03,Meters,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,53121,,,,,,0
