DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_beckykelley8_897,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG,2545 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,PA - Allentown,12,34579.91,4429.25,3768.91,763,USCGeocoder,109.3709,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,40.6449107,-75.4086863,Exact,TwoThousandTen,06088,0240,,06088,0,10900,2009,2,0091.00,077,42,1,ResidenceStreetAddress,2545,,,SCHOENERSVILLE,RD,,,,,,BETHLEHEM,PA,18017,,,,,,,,,,,,,,,,,,2545,,,SCHOENERSVILLE,RD,,,,,,BETHLEHEM,PA,18017,,,,,,,,,,,,2545,,,SCHOENERSVILLE,RD,,,,BETHLEHEM,PA,18017,,,,,,,,,,,Lehigh,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2562582,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,PA - Danville,11,23140.9,3316.72,2293.45,764,USCGeocoder,109.3649,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7427.9079113832,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.8057100047452,-77.8646288341675,Exact,TwoThousandTen,73808,8050,,73808,0,44300,2000,2,0122.00,027,42,1,ResidenceStreetAddress,1800,,E,PARK,AVE,,,,,,STATE COLLEGE,PA,16803,,,,,,,,,,,,,,,,,,1800,,E,PARK,AVE,,,,,,STATE COLLEGE,PA,16803,,,,,,,,,,,,300-1898,,E,Park,Ave,,,,State College,PA,16803,,,,,,,,,,State College,Centre,7427.91,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,50382231,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,390272,VALLEY FORGE MEDICAL CENTER AND HOSPITAL,1033 W GERMANTOWN PIKE,NORRISTOWN,PA,19401,PA - Philadelphia,154,4368.5,4244.29,3597.98,765,USCGeocoder,109.3658,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,787.433679970913,LinearInterpolationAddressRange,StreetSegment,94.8520710059172,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.1228550295716,-75.2902019007244,Relaxed,TwoThousandTen,,0240,37964,61664,0,37980,2000,2,2106.00,091,42,1,ResidenceStreetAddress,1033,,W,GERMANTOWN,PIKE,,,,,,NORRISTOWN,PA,19401,,,,,,,,,,,,,,,,,,1033,,W,GERMANTOWN,PIKE,,,,,,NORRISTOWN,PA,19401,,,,,,,,,,,,1007-1099,,E,Germantown,Pike,,,,Plymouth,PA,19401,,,,,,,,,,Plymouth,Montgomery,787.43,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,135084772,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,390278,EAGLEVILLE HOSPITAL,100 EAGLEVILLE RD,EAGLEVILLE,PA,19408,PA - Philadelphia,122,4458.91,4386.81,3362.99,766,USCGeocoder,140.6631,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,57312.039446559,LinearInterpolationAddressRange,StreetSegment,67.1005917159763,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.0560713733941,-75.6652781292571,Relaxed;Soundex,TwoThousandTen,20662,6162,37964,79480,0,37980,1023,1,3044.06,029,42,1,ResidenceStreetAddress,100,,,EAGLEVILLE,RD,,,,,,EAGLEVILLE,PA,19408,,,,,,,,,,,,,,,,,,100,,,EAGLEVILLE,RD,,,,,,EAGLEVILLE,PA,19408,,,,,,,,,,,,100-398,,,Eagleview,Blvd,,,,Eagleview,PA,19341,,,,,,,,,,Uwchlan,Chester,57312.04,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,179550610,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,390290,HAHNEMANN UNIVERSITY HOSPITAL,230 NORTH BROAD STREET,PHILADELPHIA,PA,19102,PA - Philadelphia,13,79932.53,6591,5554.69,767,USCGeocoder,187.5146,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,93.1952662721894,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.9484126,-75.1650562,Relaxed,TwoThousandTen,60000,6162,37964,60000,0,37980,2000,2,0008.04,101,42,1,ResidenceStreetAddress,230,,N,BROAD,ST,,,,,,PHILADELPHIA,PA,19102,,,,,,,,,,,,,,,,,,230,,N,BROAD,ST,,,,,,PHILADELPHIA,PA,19102,,,,,,,,,,,,230,,S,BROAD,ST,,,,philadelphia,PA,19102-3816,,,,,,,,,,,Philadelphia,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,3090716,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,410001,MEMORIAL HOSPITAL OF RHODE ISLAND,111 BREWSTER STREET,PAWTUCKET,RI,2860,RI - Providence,19,14552.94,6018.21,4901.63,768,USCGeocoder,125.1268,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.8709127,-71.3761033,Exact,TwoThousandTen,54640,6480,,54640,0,39300,2041,2,0167.00,007,44,1,ResidenceStreetAddress,111,,,BREWSTER,ST,,,,,,PAWTUCKET,RI,02860,,,,,,,,,,,,,,,,,,111,,,BREWSTER,ST,,,,,,PAWTUCKET,RI,02860,,,,,,,,,,,,111,,,BREWSTER,ST,,,,PAWTUCKET,RI,02860,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,286382,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,RI - Providence,199,10870.81,6053.35,5334.76,769,USCGeocoder,171.8953,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.8346874,-71.4350766,Exact,TwoThousandTen,59000,6480,,59000,0,39300,2010,2,0023.00,007,44,1,ResidenceStreetAddress,825,,,CHALKSTONE,AVE,,,,,,PROVIDENCE,RI,02908,,,,,,,,,,,,,,,,,,825,,,CHALKSTONE,AVE,,,,,,PROVIDENCE,RI,02908,,,,,,,,,,,,825,,,CHALKSTONE,AVE,,,,Providence,RI,02908,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,47225,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2902,RI - Providence,23,20677.39,6260.17,5524.69,770,USCGeocoder,78.1414,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4674556213018,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.8116811,-71.4093711,Relaxed,TwoThousandTen,59000,6480,,59000,0,39300,1072,1,0006.00,007,44,1,ResidenceStreetAddress,593,,,EDDY,ST,,,,,,PROVIDENCE,RI,02902,,,,,,,,,,,,,,,,,,593,,,EDDY,ST,,,,,,PROVIDENCE,RI,02902,,,,,,,,,,,,593,,,EDDY,ST,,,,Providence,RI,02903,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,74523,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,RI,2879,RI - Providence,12,18336.16,4523.16,3965.16,771,USCGeocoder,62.54,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.4314848,-71.496478,Relaxed,TwoThousandTen,73130,5520,,67460,0,39300,1037,1,0512.02,009,44,1,ResidenceStreetAddress,100,,,KENYON,AVE,,,,,,WAKEFIELD,RI,02879,,,,,,,,,,,,,,,,,,100,,,KENYON,AVE,,,,,,WAKEFIELD,RI,02879,,,,,,,,,,,,100,,,KENYON,AVE,,,,SOUTH KINGSTOWN,RI,02879,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,168970,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,RI,2886,RI - Providence,43,20222.09,4609.11,3635.25,772,USCGeocoder,109.3702,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.7062881,-71.4783509,Exact,TwoThousandTen,74300,6480,,74300,0,39300,3038,3,0221.00,003,44,1,ResidenceStreetAddress,455,,,TOLL GATE,RD,,,,,,WARWICK,RI,02886,,,,,,,,,,,,,,,,,,455,,,TOLL GATE,RD,,,,,,WARWICK,RI,02886,,,,,,,,,,,,455,,,TOLL GATE,RD,,,,WARWICK,RI,02886,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,379018,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,410012,MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,2906,RI - Providence,18,20803.38,4557.83,3832.22,773,USCGeocoder,125,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.8520561,-71.3984379,Exact,TwoThousandTen,59000,6480,,59000,0,39300,4034,4,0033.00,007,44,1,ResidenceStreetAddress,164,,,SUMMIT,AVE,,,,,,PROVIDENCE,RI,02906,,,,,,,,,,,,,,,,,,164,,,SUMMIT,AVE,,,,,,PROVIDENCE,RI,02906,,,,,,,,,,,,164,,,SUMMIT,AVE,,,,Providence,RI,02906,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,55195,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,29730,NC - Charlotte,19,16574.84,3915.84,3270.57,774,USCGeocoder,62.4967,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.8165680473373,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.9565076,-81.0517396,Relaxed,TwoThousandTen,,0600,,92886,0,16740,1063,1,0609.05,091,45,1,ResidenceStreetAddress,222,,S,HERLONG,AVE,,,,,,ROCK HILL,SC,29730,,,,,,,,,,,,,,,,,,222,,S,HERLONG,AVE,,,,,,ROCK HILL,SC,29730,,,,,,,,,,,,222,,,HERLONG,AVE,S,,,ROCK HILL,SC,29732,,,,,,,,,,,York,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1781166,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,SC - Charleston,22,16650.59,7607.54,6536.63,775,USCGeocoder,93.764,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9349112426036,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.7845373,-79.9473443,Relaxed,TwoThousandTen,,0600,,90570,0,16700,1012,1,0006.00,019,45,1,ResidenceStreetAddress,169,,,ASHLEY,AVE,,,,,,CHARLESTON,SC,29425,,,,,,,,,,,,,,,,,,169,,,ASHLEY,AVE,,,,,,CHARLESTON,SC,29425,,,,,,,,,,,,169,,,ASHLEY,AVE,,,,Charleston,SC,29403,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,527336,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420007,SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SC - Spartanburg,15,17963.06,3911.86,2897.2,776,USCGeocoder,62.4977,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.9663674,-81.9395223,Exact,TwoThousandTen,,0600,,93198,0,43900,2020,2,0203.01,083,45,1,ResidenceStreetAddress,101,,E,WOOD,ST,,,,,,SPARTANBURG,SC,29303,,,,,,,,,,,,,,,,,,101,,E,WOOD,ST,,,,,,SPARTANBURG,SC,29303,,,,,,,,,,,,101,,E,WOOD,ST,,,,SPARTANBURG,SC,29303,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,702706,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420018,PALMETTO HEALTH RICHLAND,5 RICHLAND MEDICAL PARK,COLUMBIA,SC,29203,SC - Columbia,13,22783.69,5177.46,4234.38,777,USCGeocoder,124.9998,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5678.02019357047,LinearInterpolationAddressRange,StreetSegment,94.0828402366864,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,34.0274310292753,-81.0302501241771,Relaxed;Soundex,TwoThousandTen,,0600,,90702,0,17900,2043,2,0005.00,079,45,1,ResidenceStreetAddress,5,,,RICHLAND MEDICAL,PARK,,,,,,COLUMBIA,SC,29203,,,,,,,,,,,,,,,,,,5,,,RICHLAND MEDICAL,PARK,,,,,,COLUMBIA,SC,29203,,,,,,,,,,,,1-99,,,Richland Medical Park,Dr,,,,Columbia,SC,29203,,,,,,,,,,Columbia,Richland,5678.02,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,604748764,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,SC - Greenville,15,21741.8,4911,2874.53,778,USCGeocoder,78.1092,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.5115516,-82.6467889,Exact,TwoThousandTen,01360,3160,,90065,0,11340,2065,2,0002.00,007,45,1,ResidenceStreetAddress,800,,N,FANT,ST,,,,,,ANDERSON,SC,29621,,,,,,,,,,,,,,,,,,800,,N,FANT,ST,,,,,,ANDERSON,SC,29621,,,,,,,,,,,,800,,N,FANT,ST,,,,ANDERSON,SC,29621,,,,,,,,,,,Anderson,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,118141,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,29414,SC - Charleston,14,20371.28,4214.28,3387.78,779,USCGeocoder,78.1037,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.8087868,-80.0422128,Exact,TwoThousandTen,,0600,,93646,0,16700,1012,1,0026.14,019,45,1,ResidenceStreetAddress,2095,,,HENRY TECKLENBURG,DR,,,,,,CHARLESTON,SC,29414,,,,,,,,,,,,,,,,,,2095,,,HENRY TECKLENBURG,DR,,,,,,CHARLESTON,SC,29414,,,,,,,,,,,,2095,,,HENRY TECKLENBURG,DR,,,,Charleston,SC,29414,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,538291,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420070,TUOMEY HEALTHCARE SYSTEM,129 N WASHINGTON ST,SUMTER,SC,29150,SC - Columbia,11,13436.9,3896.36,3284.72,780,USCGeocoder,78.1205,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.923705,-80.343372,Exact,TwoThousandTen,,0600,,93289,0,44940,2004,2,0013.00,085,45,1,ResidenceStreetAddress,129,,N,WASHINGTON,ST,,,,,,SUMTER,SC,29150,,,,,,,,,,,,,,,,,,129,,N,WASHINGTON,ST,,,,,,SUMTER,SC,29150,,,,,,,,,,,,129,,N,WASHINGTON,ST,,,,SUMTER,SC,29150,,,,,,,,,,,Sumter,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1745303,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,SC - Columbia,23,24564.39,5698.21,4965.56,781,USCGeocoder,62.5016,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.1752376,-82.1567074,Exact,TwoThousandTen,30895,,,91378,1,24940,3065,3,9704.00,047,45,1,ResidenceStreetAddress,1325,,,SPRING,ST,,,,,,GREENWOOD,SC,29646,,,,,,,,,,,,,,,,,,1325,,,SPRING,ST,,,,,,GREENWOOD,SC,29646,,,,,,,,,,,,1325,,,SPRING,ST,,,,greenwood,SC,29646,,,,,,,,,,,Greenwood,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1200078,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420078,GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,SC - Greenville,16,26692.06,5122,4424.5,782,USCGeocoder,93.7415,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.8182864,-82.4127814,Exact,TwoThousandTen,,0600,,91365,0,24860,2008,2,0021.03,045,45,1,ResidenceStreetAddress,701,,,GROVE,RD,,,,,,GREENVILLE,SC,29605,,,,,,,,,,,,,,,,,,701,,,GROVE,RD,,,,,,GREENVILLE,SC,29605,,,,,,,,,,,,701,,,GROVE,RD,,,,greenville,SC,29605,,,,,,,,,,,Greenville,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1137551,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,SC - Charleston,15,23550.06,3646.8,2971.86,783,USCGeocoder,15.6231,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,463.709599226713,ArealInterpolationGeometricCentroid,Parcel,99.8994082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,32.9766358409015,-80.0728409355602,Relaxed,TwoThousandTen,,0600,,92424,0,16700,2006,2,0031.15,019,45,1,ResidenceStreetAddress,9330,,,MEDICAL PLAZA,DR,,,,,,CHARLESTON,SC,29406,,,,,,,,,,,,,,,,,,9330,,,MEDICAL PLAZA,DR,,,,,,CHARLESTON,SC,29406,,,,,,,,,,,,9330,,,MEDICAL PLAZA,DR,,,,North Charleston,SC,29406,,,,9104,,,,,,,CHARLESTON,463.71,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,144582,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISL,SC,29925,GA - Savannah,13,17620.46,5061.3,4459.15,784,USCGeocoder,218.7861,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,89.2580791989076,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.2234727,-80.7147358,Relaxed,TwoThousandTen,34045,,,91540,1,25940,2033,2,0107.00,013,45,1,ResidenceStreetAddress,25,,,HOSPITAL CENTER,BLVD,,,,,,HILTON HEAD ISL,SC,29925,,,,,,,,,,,,,,,,,,25,,,HOSPITAL CENTER,BLVD,,,,,,HILTON HEAD ISL,SC,29925,,,,,,,,,,,,25,,,HOSPITAL CENTER,BLVD,,,,HILTON HEAD MEDICAL CENTER,SC,29926,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1222067,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420085,GRAND STRAND REG MED CENTER,809 82ND PARKWAY BOX 7500,MYRTLE BEACH,SC,29577,SC - Charleston,22,14754.72,4839.72,2338.31,785,USCGeocoder,78.1075,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4674556213018,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.7585416,-78.8200162,Relaxed,TwoThousandTen,,0600,,92327,0,34820,1070,1,0503.03,051,45,1,ResidenceStreetAddress,809,,,82ND,PKWY,,,,,,MYRTLE BEACH,SC,29577,,,,,,,,,,,,,,,,,,809,,,82ND,PKWY,,,,,,MYRTLE BEACH,SC,29577,,,,,,,,,,,,809,,,82ND,PKWY,,,,Myrtle Beach,SC,29572,,,,,,,,,,,Horry,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1355715,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,420091,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505,SC - Florence,74,30757.21,4020.01,2919.22,786,USCGeocoder,78.1592,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.1600919,-79.7520579,Exact,TwoThousandTen,,0600,,91131,0,22500,1000,1,0006.00,041,45,1,ResidenceStreetAddress,805,,,PAMPLICO,HWY,,,,,,FLORENCE,SC,29505,,,,,,,,,,,,,,,,,,805,,,PAMPLICO,HWY,,,,,,FLORENCE,SC,29505,,,,,,,,,,,,805,,,PAMPLICO,HWY,,,,FLORENCE,SC,29505,,,,,,,,,,,Florence,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,884778,,,,,,0
